
  0% | 0/20 | ?it/s
T50/51, E117/160 => nca: 0.042, flat: 0.142, pod: 2.519, loss: 2.703: :  75% | 15/20 |  5.75it/s
T50/51, E117/160 => nca: 0.042, flat: 0.142, pod: 2.528, loss: 2.711: :  75% | 15/20 |  5.75it/s
T50/51, E117/160 => nca: 0.042, flat: 0.142, pod: 2.528, loss: 2.711: :  80% | 16/20 |  5.80it/s
T50/51, E117/160 => nca: 0.042, flat: 0.142, pod: 2.514, loss: 2.698: :  80% | 16/20 |  5.80it/s
T50/51, E117/160 => nca: 0.042, flat: 0.142, pod: 2.514, loss: 2.698: :  85% | 17/20 |  5.85it/s
T50/51, E117/160 => nca: 0.041, flat: 0.143, pod: 2.524, loss: 2.709: :  85% | 17/20 |  5.85it/s
T50/51, E117/160 => nca: 0.041, flat: 0.143, pod: 2.524, loss: 2.709: :  90% | 18/20 |  5.89it/s
T50/51, E117/160 => nca: 0.042, flat: 0.143, pod: 2.51, loss: 2.695: :  90% | 18/20 |  5.89it/s 
T50/51, E117/160 => nca: 0.042, flat: 0.143, pod: 2.51, loss: 2.695: :  95% | 19/20 |  5.91it/s
T50/51, E117/160 => nca: 0.051, flat: 0.16, pod: 2.602, loss: 2.813: :  95% | 19/20 |  5.91it/s
T50/51, E117/160 => nca: 0.051, flat: 0.16, pod: 2.602, loss: 2.813: : 100% | 20/20 |  6.60it/s
T50/51, E117/160 => nca: 0.051, flat: 0.16, pod: 2.602, loss: 2.813: : 100% | 20/20 |  5.96it/s

  0% | 0/20 | ?it/s
T50/51, E118/160 => nca: 0.044, flat: 0.14, pod: 2.481, loss: 2.665: :   0% | 0/20 | ?it/s
T50/51, E118/160 => nca: 0.044, flat: 0.14, pod: 2.481, loss: 2.665: :   5% | 1/20 |  5.97it/s
T50/51, E118/160 => nca: 0.051, flat: 0.134, pod: 2.517, loss: 2.701: :   5% | 1/20 |  5.97it/s
T50/51, E118/160 => nca: 0.051, flat: 0.134, pod: 2.517, loss: 2.701: :  10% | 2/20 |  5.88it/s
T50/51, E118/160 => nca: 0.054, flat: 0.138, pod: 2.49, loss: 2.682: :  10% | 2/20 |  5.88it/s 
T50/51, E118/160 => nca: 0.054, flat: 0.138, pod: 2.49, loss: 2.682: :  15% | 3/20 |  5.55it/s
T50/51, E118/160 => nca: 0.053, flat: 0.14, pod: 2.468, loss: 2.662: :  15% | 3/20 |  5.55it/s
T50/51, E118/160 => nca: 0.053, flat: 0.14, pod: 2.468, loss: 2.662: :  20% | 4/20 |  5.46it/s
T50/51, E118/160 => nca: 0.049, flat: 0.142, pod: 2.468, loss: 2.66: :  20% | 4/20 |  5.46it/s
T50/51, E118/160 => nca: 0.049, flat: 0.142, pod: 2.468, loss: 2.66: :  25% | 5/20 |  5.51it/s
T50/51, E118/160 => nca: 0.049, flat: 0.147, pod: 2.46, loss: 2.657: :  25% | 5/20 |  5.51it/s
T50/51, E118/160 => nca: 0.049, flat: 0.147, pod: 2.46, loss: 2.657: :  30% | 6/20 |  5.62it/s
T50/51, E118/160 => nca: 0.049, flat: 0.152, pod: 2.461, loss: 2.662: :  30% | 6/20 |  5.62it/s
T50/51, E118/160 => nca: 0.049, flat: 0.152, pod: 2.461, loss: 2.662: :  35% | 7/20 |  5.70it/s
T50/51, E118/160 => nca: 0.048, flat: 0.151, pod: 2.453, loss: 2.651: :  35% | 7/20 |  5.70it/s
T50/51, E118/160 => nca: 0.048, flat: 0.151, pod: 2.453, loss: 2.651: :  40% | 8/20 |  5.73it/s
T50/51, E118/160 => nca: 0.048, flat: 0.151, pod: 2.471, loss: 2.67: :  40% | 8/20 |  5.73it/s 
T50/51, E118/160 => nca: 0.048, flat: 0.151, pod: 2.471, loss: 2.67: :  45% | 9/20 |  5.77it/s
T50/51, E118/160 => nca: 0.048, flat: 0.151, pod: 2.499, loss: 2.698: :  45% | 9/20 |  5.77it/s
T50/51, E118/160 => nca: 0.048, flat: 0.151, pod: 2.499, loss: 2.698: :  50% | 10/20 |  5.79it/s
T50/51, E118/160 => nca: 0.047, flat: 0.154, pod: 2.539, loss: 2.74: :  50% | 10/20 |  5.79it/s 
T50/51, E118/160 => nca: 0.047, flat: 0.154, pod: 2.539, loss: 2.74: :  55% | 11/20 |  5.80it/s
T50/51, E118/160 => nca: 0.046, flat: 0.155, pod: 2.547, loss: 2.748: :  55% | 11/20 |  5.80it/s
T50/51, E118/160 => nca: 0.046, flat: 0.155, pod: 2.547, loss: 2.748: :  60% | 12/20 |  5.73it/s
T50/51, E118/160 => nca: 0.046, flat: 0.154, pod: 2.551, loss: 2.751: :  60% | 12/20 |  5.73it/s
T50/51, E118/160 => nca: 0.046, flat: 0.154, pod: 2.551, loss: 2.751: :  65% | 13/20 |  5.40it/s
T50/51, E118/160 => nca: 0.046, flat: 0.155, pod: 2.572, loss: 2.773: :  65% | 13/20 |  5.40it/s
T50/51, E118/160 => nca: 0.046, flat: 0.155, pod: 2.572, loss: 2.773: :  70% | 14/20 |  5.35it/s
T50/51, E118/160 => nca: 0.045, flat: 0.154, pod: 2.571, loss: 2.771: :  70% | 14/20 |  5.35it/s
T50/51, E118/160 => nca: 0.045, flat: 0.154, pod: 2.571, loss: 2.771: :  75% | 15/20 |  5.29it/s
T50/51, E118/160 => nca: 0.045, flat: 0.152, pod: 2.552, loss: 2.75: :  75% | 15/20 |  5.29it/s 
T50/51, E118/160 => nca: 0.045, flat: 0.152, pod: 2.552, loss: 2.75: :  80% | 16/20 |  5.27it/s
T50/51, E118/160 => nca: 0.046, flat: 0.15, pod: 2.538, loss: 2.734: :  80% | 16/20 |  5.27it/s
T50/51, E118/160 => nca: 0.046, flat: 0.15, pod: 2.538, loss: 2.734: :  85% | 17/20 |  5.27it/s
T50/51, E118/160 => nca: 0.046, flat: 0.151, pod: 2.541, loss: 2.738: :  85% | 17/20 |  5.27it/s
T50/51, E118/160 => nca: 0.046, flat: 0.151, pod: 2.541, loss: 2.738: :  90% | 18/20 |  5.26it/s
T50/51, E118/160 => nca: 0.047, flat: 0.149, pod: 2.522, loss: 2.718: :  90% | 18/20 |  5.26it/s
T50/51, E118/160 => nca: 0.047, flat: 0.149, pod: 2.522, loss: 2.718: :  95% | 19/20 |  5.36it/s
T50/51, E118/160 => nca: 0.048, flat: 0.156, pod: 2.588, loss: 2.792: :  95% | 19/20 |  5.36it/s
T50/51, E118/160 => nca: 0.048, flat: 0.156, pod: 2.588, loss: 2.792: : 100% | 20/20 |  5.63it/s
T50/51, E118/160 => nca: 0.048, flat: 0.156, pod: 2.588, loss: 2.792: : 100% | 20/20 |  5.52it/s

  0% | 0/20 | ?it/s
T50/51, E119/160 => nca: 0.046, flat: 0.151, pod: 2.374, loss: 2.571: :   0% | 0/20 | ?it/s
T50/51, E119/160 => nca: 0.046, flat: 0.151, pod: 2.374, loss: 2.571: :   5% | 1/20 |  5.03it/s
T50/51, E119/160 => nca: 0.044, flat: 0.145, pod: 2.385, loss: 2.575: :   5% | 1/20 |  5.03it/s
T50/51, E119/160 => nca: 0.044, flat: 0.145, pod: 2.385, loss: 2.575: :  10% | 2/20 |  5.16it/s
T50/51, E119/160 => nca: 0.051, flat: 0.154, pod: 2.548, loss: 2.753: :  10% | 2/20 |  5.16it/s
T50/51, E119/160 => nca: 0.051, flat: 0.154, pod: 2.548, loss: 2.753: :  15% | 3/20 |  5.35it/s
T50/51, E119/160 => nca: 0.052, flat: 0.155, pod: 2.564, loss: 2.771: :  15% | 3/20 |  5.35it/s
T50/51, E119/160 => nca: 0.052, flat: 0.155, pod: 2.564, loss: 2.771: :  20% | 4/20 |  5.51it/s
T50/51, E119/160 => nca: 0.055, flat: 0.155, pod: 2.548, loss: 2.757: :  20% | 4/20 |  5.51it/s
T50/51, E119/160 => nca: 0.055, flat: 0.155, pod: 2.548, loss: 2.757: :  25% | 5/20 |  5.60it/s
T50/51, E119/160 => nca: 0.052, flat: 0.152, pod: 2.54, loss: 2.745: :  25% | 5/20 |  5.60it/s 
T50/51, E119/160 => nca: 0.052, flat: 0.152, pod: 2.54, loss: 2.745: :  30% | 6/20 |  5.68it/s
T50/51, E119/160 => nca: 0.051, flat: 0.151, pod: 2.551, loss: 2.752: :  30% | 6/20 |  5.68it/s
T50/51, E119/160 => nca: 0.051, flat: 0.151, pod: 2.551, loss: 2.752: :  35% | 7/20 |  5.76it/s
T50/51, E119/160 => nca: 0.048, flat: 0.152, pod: 2.545, loss: 2.745: :  35% | 7/20 |  5.76it/s
T50/51, E119/160 => nca: 0.048, flat: 0.152, pod: 2.545, loss: 2.745: :  40% | 8/20 |  5.82it/s
T50/51, E119/160 => nca: 0.047, flat: 0.152, pod: 2.527, loss: 2.727: :  40% | 8/20 |  5.82it/s
T50/51, E119/160 => nca: 0.047, flat: 0.152, pod: 2.527, loss: 2.727: :  45% | 9/20 |  5.87it/s
T50/51, E119/160 => nca: 0.047, flat: 0.151, pod: 2.513, loss: 2.71: :  45% | 9/20 |  5.87it/s 
T50/51, E119/160 => nca: 0.047, flat: 0.151, pod: 2.513, loss: 2.71: :  50% | 10/20 |  5.90it/s
T50/51, E119/160 => nca: 0.048, flat: 0.149, pod: 2.491, loss: 2.689: :  50% | 10/20 |  5.90it/s
T50/51, E119/160 => nca: 0.048, flat: 0.149, pod: 2.491, loss: 2.689: :  55% | 11/20 |  5.84it/s
T50/51, E119/160 => nca: 0.047, flat: 0.146, pod: 2.474, loss: 2.668: :  55% | 11/20 |  5.84it/s
T50/51, E119/160 => nca: 0.047, flat: 0.146, pod: 2.474, loss: 2.668: :  60% | 12/20 |  5.76it/s
T50/51, E119/160 => nca: 0.05, flat: 0.147, pod: 2.491, loss: 2.687: :  60% | 12/20 |  5.76it/s 
T50/51, E119/160 => nca: 0.05, flat: 0.147, pod: 2.491, loss: 2.687: :  65% | 13/20 |  5.81it/s
T50/51, E119/160 => nca: 0.049, flat: 0.145, pod: 2.474, loss: 2.668: :  65% | 13/20 |  5.81it/s
T50/51, E119/160 => nca: 0.049, flat: 0.145, pod: 2.474, loss: 2.668: :  70% | 14/20 |  5.85it/s
T50/51, E119/160 => nca: 0.048, flat: 0.146, pod: 2.476, loss: 2.67: :  70% | 14/20 |  5.85it/s 
T50/51, E119/160 => nca: 0.048, flat: 0.146, pod: 2.476, loss: 2.67: :  75% | 15/20 |  5.89it/s
T50/51, E119/160 => nca: 0.048, flat: 0.144, pod: 2.465, loss: 2.658: :  75% | 15/20 |  5.89it/s
T50/51, E119/160 => nca: 0.048, flat: 0.144, pod: 2.465, loss: 2.658: :  80% | 16/20 |  5.91it/s
T50/51, E119/160 => nca: 0.049, flat: 0.142, pod: 2.455, loss: 2.647: :  80% | 16/20 |  5.91it/s
T50/51, E119/160 => nca: 0.049, flat: 0.142, pod: 2.455, loss: 2.647: :  85% | 17/20 |  5.93it/s
T50/51, E119/160 => nca: 0.049, flat: 0.141, pod: 2.444, loss: 2.634: :  85% | 17/20 |  5.93it/s
T50/51, E119/160 => nca: 0.049, flat: 0.141, pod: 2.444, loss: 2.634: :  90% | 18/20 |  5.93it/s
T50/51, E119/160 => nca: 0.048, flat: 0.141, pod: 2.44, loss: 2.63: :  90% | 18/20 |  5.93it/s  
T50/51, E119/160 => nca: 0.048, flat: 0.141, pod: 2.44, loss: 2.63: :  95% | 19/20 |  5.93it/s
T50/51, E119/160 => nca: 0.05, flat: 0.155, pod: 2.534, loss: 2.739: :  95% | 19/20 |  5.93it/s
T50/51, E119/160 => nca: 0.05, flat: 0.155, pod: 2.534, loss: 2.739: : 100% | 20/20 |  6.62it/s
T50/51, E119/160 => nca: 0.05, flat: 0.155, pod: 2.534, loss: 2.739: : 100% | 20/20 |  5.93it/s

  0% | 0/20 | ?it/s
T50/51, E120/160 => nca: 0.052, flat: 0.128, pod: 2.304, loss: 2.484: :   0% | 0/20 | ?it/s
T50/51, E120/160 => nca: 0.052, flat: 0.128, pod: 2.304, loss: 2.484: :   5% | 1/20 |  5.98it/s
T50/51, E120/160 => nca: 0.057, flat: 0.157, pod: 2.596, loss: 2.81: :   5% | 1/20 |  5.98it/s 
T50/51, E120/160 => nca: 0.057, flat: 0.157, pod: 2.596, loss: 2.81: :  10% | 2/20 |  5.94it/s
T50/51, E120/160 => nca: 0.054, flat: 0.153, pod: 2.539, loss: 2.746: :  10% | 2/20 |  5.94it/s
T50/51, E120/160 => nca: 0.054, flat: 0.153, pod: 2.539, loss: 2.746: :  15% | 3/20 |  5.93it/s
T50/51, E120/160 => nca: 0.049, flat: 0.141, pod: 2.433, loss: 2.623: :  15% | 3/20 |  5.93it/s
T50/51, E120/160 => nca: 0.049, flat: 0.141, pod: 2.433, loss: 2.623: :  20% | 4/20 |  5.94it/s
T50/51, E120/160 => nca: 0.047, flat: 0.139, pod: 2.399, loss: 2.585: :  20% | 4/20 |  5.94it/s
T50/51, E120/160 => nca: 0.047, flat: 0.139, pod: 2.399, loss: 2.585: :  25% | 5/20 |  5.95it/s
T50/51, E120/160 => nca: 0.046, flat: 0.14, pod: 2.404, loss: 2.59: :  25% | 5/20 |  5.95it/s  
T50/51, E120/160 => nca: 0.046, flat: 0.14, pod: 2.404, loss: 2.59: :  30% | 6/20 |  5.95it/s
T50/51, E120/160 => nca: 0.048, flat: 0.139, pod: 2.37, loss: 2.557: :  30% | 6/20 |  5.95it/s
T50/51, E120/160 => nca: 0.048, flat: 0.139, pod: 2.37, loss: 2.557: :  35% | 7/20 |  5.96it/s
T50/51, E120/160 => nca: 0.046, flat: 0.14, pod: 2.405, loss: 2.59: :  35% | 7/20 |  5.96it/s 
T50/51, E120/160 => nca: 0.046, flat: 0.14, pod: 2.405, loss: 2.59: :  40% | 8/20 |  5.97it/s
T50/51, E120/160 => nca: 0.044, flat: 0.138, pod: 2.392, loss: 2.574: :  40% | 8/20 |  5.97it/s
T50/51, E120/160 => nca: 0.044, flat: 0.138, pod: 2.392, loss: 2.574: :  45% | 9/20 |  5.97it/s
T50/51, E120/160 => nca: 0.047, flat: 0.137, pod: 2.379, loss: 2.564: :  45% | 9/20 |  5.97it/s
T50/51, E120/160 => nca: 0.047, flat: 0.137, pod: 2.379, loss: 2.564: :  50% | 10/20 |  5.98it/s
T50/51, E120/160 => nca: 0.046, flat: 0.138, pod: 2.405, loss: 2.589: :  50% | 10/20 |  5.98it/s
T50/51, E120/160 => nca: 0.046, flat: 0.138, pod: 2.405, loss: 2.589: :  55% | 11/20 |  5.88it/s
T50/51, E120/160 => nca: 0.045, flat: 0.138, pod: 2.405, loss: 2.588: :  55% | 11/20 |  5.88it/s
T50/51, E120/160 => nca: 0.045, flat: 0.138, pod: 2.405, loss: 2.588: :  60% | 12/20 |  5.57it/s
T50/51, E120/160 => nca: 0.045, flat: 0.139, pod: 2.41, loss: 2.594: :  60% | 12/20 |  5.57it/s 
T50/51, E120/160 => nca: 0.045, flat: 0.139, pod: 2.41, loss: 2.594: :  65% | 13/20 |  5.48it/s
T50/51, E120/160 => nca: 0.044, flat: 0.138, pod: 2.393, loss: 2.575: :  65% | 13/20 |  5.48it/s
T50/51, E120/160 => nca: 0.044, flat: 0.138, pod: 2.393, loss: 2.575: :  70% | 14/20 |  5.28it/s
T50/51, E120/160 => nca: 0.045, flat: 0.139, pod: 2.418, loss: 2.602: :  70% | 14/20 |  5.28it/s
T50/51, E120/160 => nca: 0.045, flat: 0.139, pod: 2.418, loss: 2.602: :  75% | 15/20 |  5.20it/s
T50/51, E120/160 => nca: 0.046, flat: 0.137, pod: 2.405, loss: 2.588: :  75% | 15/20 |  5.20it/s
T50/51, E120/160 => nca: 0.046, flat: 0.137, pod: 2.405, loss: 2.588: :  80% | 16/20 |  5.08it/s
T50/51, E120/160 => nca: 0.046, flat: 0.137, pod: 2.391, loss: 2.574: :  80% | 16/20 |  5.08it/s
T50/51, E120/160 => nca: 0.046, flat: 0.137, pod: 2.391, loss: 2.574: :  85% | 17/20 |  5.10it/s
T50/51, E120/160 => nca: 0.045, flat: 0.137, pod: 2.383, loss: 2.565: :  85% | 17/20 |  5.10it/s
T50/51, E120/160 => nca: 0.045, flat: 0.137, pod: 2.383, loss: 2.565: :  90% | 18/20 |  5.12it/s
T50/51, E120/160 => nca: 0.045, flat: 0.137, pod: 2.381, loss: 2.562: :  90% | 18/20 |  5.12it/s
T50/51, E120/160 => nca: 0.045, flat: 0.137, pod: 2.381, loss: 2.562: :  95% | 19/20 |  5.05it/s
T50/51, E120/160 => nca: 0.045, flat: 0.149, pod: 2.448, loss: 2.642: :  95% | 19/20 |  5.05it/s
T50/51, E120/160 => nca: 0.045, flat: 0.149, pod: 2.448, loss: 2.642: : 100% | 20/20 |  5.57it/s
T50/51, E120/160 => nca: 0.045, flat: 0.149, pod: 2.448, loss: 2.642: : 100% | 20/20 |  5.58it/s

  0% | 0/20 | ?it/s
T50/51, E121/160 => nca: 0.032, flat: 0.138, pod: 2.707, loss: 2.877: :   0% | 0/20 | ?it/s
T50/51, E121/160 => nca: 0.032, flat: 0.138, pod: 2.707, loss: 2.877: :   5% | 1/20 |  5.19it/s
T50/51, E121/160 => nca: 0.03, flat: 0.131, pod: 2.585, loss: 2.746: :   5% | 1/20 |  5.19it/s 
T50/51, E121/160 => nca: 0.03, flat: 0.131, pod: 2.585, loss: 2.746: :  10% | 2/20 |  5.31it/s
T50/51, E121/160 => nca: 0.034, flat: 0.139, pod: 2.581, loss: 2.753: :  10% | 2/20 |  5.31it/s
T50/51, E121/160 => nca: 0.034, flat: 0.139, pod: 2.581, loss: 2.753: :  15% | 3/20 |  5.47it/s
T50/51, E121/160 => nca: 0.043, flat: 0.138, pod: 2.58, loss: 2.761: :  15% | 3/20 |  5.47it/s 
T50/51, E121/160 => nca: 0.043, flat: 0.138, pod: 2.58, loss: 2.761: :  20% | 4/20 |  5.53it/s
T50/51, E121/160 => nca: 0.045, flat: 0.141, pod: 2.536, loss: 2.722: :  20% | 4/20 |  5.53it/s
T50/51, E121/160 => nca: 0.045, flat: 0.141, pod: 2.536, loss: 2.722: :  25% | 5/20 |  5.39it/s
T50/51, E121/160 => nca: 0.044, flat: 0.143, pod: 2.55, loss: 2.737: :  25% | 5/20 |  5.39it/s 
T50/51, E121/160 => nca: 0.044, flat: 0.143, pod: 2.55, loss: 2.737: :  30% | 6/20 |  5.32it/s
T50/51, E121/160 => nca: 0.043, flat: 0.142, pod: 2.526, loss: 2.711: :  30% | 6/20 |  5.32it/s
T50/51, E121/160 => nca: 0.043, flat: 0.142, pod: 2.526, loss: 2.711: :  35% | 7/20 |  5.29it/s
T50/51, E121/160 => nca: 0.042, flat: 0.144, pod: 2.488, loss: 2.673: :  35% | 7/20 |  5.29it/s
T50/51, E121/160 => nca: 0.042, flat: 0.144, pod: 2.488, loss: 2.673: :  40% | 8/20 |  5.29it/s
T50/51, E121/160 => nca: 0.042, flat: 0.144, pod: 2.468, loss: 2.655: :  40% | 8/20 |  5.29it/s
T50/51, E121/160 => nca: 0.042, flat: 0.144, pod: 2.468, loss: 2.655: :  45% | 9/20 |  5.27it/s
T50/51, E121/160 => nca: 0.041, flat: 0.144, pod: 2.448, loss: 2.633: :  45% | 9/20 |  5.27it/s
T50/51, E121/160 => nca: 0.041, flat: 0.144, pod: 2.448, loss: 2.633: :  50% | 10/20 |  5.16it/s
T50/51, E121/160 => nca: 0.042, flat: 0.146, pod: 2.453, loss: 2.641: :  50% | 10/20 |  5.16it/s
T50/51, E121/160 => nca: 0.042, flat: 0.146, pod: 2.453, loss: 2.641: :  55% | 11/20 |  5.19it/s
T50/51, E121/160 => nca: 0.042, flat: 0.144, pod: 2.434, loss: 2.619: :  55% | 11/20 |  5.19it/s
T50/51, E121/160 => nca: 0.042, flat: 0.144, pod: 2.434, loss: 2.619: :  60% | 12/20 |  5.21it/s
T50/51, E121/160 => nca: 0.042, flat: 0.142, pod: 2.424, loss: 2.607: :  60% | 12/20 |  5.21it/s
T50/51, E121/160 => nca: 0.042, flat: 0.142, pod: 2.424, loss: 2.607: :  65% | 13/20 |  5.19it/s
T50/51, E121/160 => nca: 0.043, flat: 0.138, pod: 2.396, loss: 2.577: :  65% | 13/20 |  5.19it/s
T50/51, E121/160 => nca: 0.043, flat: 0.138, pod: 2.396, loss: 2.577: :  70% | 14/20 |  5.17it/s
T50/51, E121/160 => nca: 0.042, flat: 0.138, pod: 2.402, loss: 2.582: :  70% | 14/20 |  5.17it/s
T50/51, E121/160 => nca: 0.042, flat: 0.138, pod: 2.402, loss: 2.582: :  75% | 15/20 |  5.15it/s
T50/51, E121/160 => nca: 0.043, flat: 0.137, pod: 2.387, loss: 2.566: :  75% | 15/20 |  5.15it/s
T50/51, E121/160 => nca: 0.043, flat: 0.137, pod: 2.387, loss: 2.566: :  80% | 16/20 |  5.18it/s
T50/51, E121/160 => nca: 0.043, flat: 0.138, pod: 2.409, loss: 2.59: :  80% | 16/20 |  5.18it/s 
T50/51, E121/160 => nca: 0.043, flat: 0.138, pod: 2.409, loss: 2.59: :  85% | 17/20 |  5.19it/s
T50/51, E121/160 => nca: 0.044, flat: 0.138, pod: 2.401, loss: 2.582: :  85% | 17/20 |  5.19it/s
T50/51, E121/160 => nca: 0.044, flat: 0.138, pod: 2.401, loss: 2.582: :  90% | 18/20 |  5.18it/s
T50/51, E121/160 => nca: 0.043, flat: 0.136, pod: 2.392, loss: 2.571: :  90% | 18/20 |  5.18it/s
T50/51, E121/160 => nca: 0.043, flat: 0.136, pod: 2.392, loss: 2.571: :  95% | 19/20 |  5.20it/s
T50/51, E121/160 => nca: 0.042, flat: 0.148, pod: 2.498, loss: 2.688: :  95% | 19/20 |  5.20it/s
T50/51, E121/160 => nca: 0.042, flat: 0.148, pod: 2.498, loss: 2.688: : 100% | 20/20 |  5.72it/s
T50/51, E121/160 => nca: 0.042, flat: 0.148, pod: 2.498, loss: 2.688: : 100% | 20/20 |  5.33it/s

  0% | 0/20 | ?it/s
T50/51, E122/160 => nca: 0.038, flat: 0.115, pod: 2.312, loss: 2.465: :   0% | 0/20 | ?it/s
T50/51, E122/160 => nca: 0.038, flat: 0.115, pod: 2.312, loss: 2.465: :   5% | 1/20 |  5.17it/s
T50/51, E122/160 => nca: 0.041, flat: 0.113, pod: 2.254, loss: 2.409: :   5% | 1/20 |  5.17it/s
T50/51, E122/160 => nca: 0.041, flat: 0.113, pod: 2.254, loss: 2.409: :  10% | 2/20 |  5.16it/s
T50/51, E122/160 => nca: 0.041, flat: 0.117, pod: 2.281, loss: 2.438: :  10% | 2/20 |  5.16it/s
T50/51, E122/160 => nca: 0.041, flat: 0.117, pod: 2.281, loss: 2.438: :  15% | 3/20 |  5.18it/s
T50/51, E122/160 => nca: 0.037, flat: 0.119, pod: 2.307, loss: 2.464: :  15% | 3/20 |  5.18it/s
T50/51, E122/160 => nca: 0.037, flat: 0.119, pod: 2.307, loss: 2.464: :  20% | 4/20 |  5.19it/s
T50/51, E122/160 => nca: 0.038, flat: 0.117, pod: 2.249, loss: 2.403: :  20% | 4/20 |  5.19it/s
T50/51, E122/160 => nca: 0.038, flat: 0.117, pod: 2.249, loss: 2.403: :  25% | 5/20 |  5.20it/s
T50/51, E122/160 => nca: 0.04, flat: 0.122, pod: 2.242, loss: 2.404: :  25% | 5/20 |  5.20it/s 
T50/51, E122/160 => nca: 0.04, flat: 0.122, pod: 2.242, loss: 2.404: :  30% | 6/20 |  5.14it/s
T50/51, E122/160 => nca: 0.042, flat: 0.124, pod: 2.25, loss: 2.416: :  30% | 6/20 |  5.14it/s
T50/51, E122/160 => nca: 0.042, flat: 0.124, pod: 2.25, loss: 2.416: :  35% | 7/20 |  5.12it/s
T50/51, E122/160 => nca: 0.043, flat: 0.123, pod: 2.246, loss: 2.411: :  35% | 7/20 |  5.12it/s
T50/51, E122/160 => nca: 0.043, flat: 0.123, pod: 2.246, loss: 2.411: :  40% | 8/20 |  5.11it/s
T50/51, E122/160 => nca: 0.042, flat: 0.122, pod: 2.254, loss: 2.418: :  40% | 8/20 |  5.11it/s
T50/51, E122/160 => nca: 0.042, flat: 0.122, pod: 2.254, loss: 2.418: :  45% | 9/20 |  5.14it/s
T50/51, E122/160 => nca: 0.041, flat: 0.123, pod: 2.249, loss: 2.413: :  45% | 9/20 |  5.14it/s
T50/51, E122/160 => nca: 0.041, flat: 0.123, pod: 2.249, loss: 2.413: :  50% | 10/20 |  5.26it/s
T50/51, E122/160 => nca: 0.044, flat: 0.122, pod: 2.236, loss: 2.401: :  50% | 10/20 |  5.26it/s
T50/51, E122/160 => nca: 0.044, flat: 0.122, pod: 2.236, loss: 2.401: :  55% | 11/20 |  5.12it/s
T50/51, E122/160 => nca: 0.045, flat: 0.128, pod: 2.263, loss: 2.437: :  55% | 11/20 |  5.12it/s
T50/51, E122/160 => nca: 0.045, flat: 0.128, pod: 2.263, loss: 2.437: :  60% | 12/20 |  5.08it/s
T50/51, E122/160 => nca: 0.045, flat: 0.129, pod: 2.282, loss: 2.456: :  60% | 12/20 |  5.08it/s
T50/51, E122/160 => nca: 0.045, flat: 0.129, pod: 2.282, loss: 2.456: :  65% | 13/20 |  5.03it/s
T50/51, E122/160 => nca: 0.045, flat: 0.129, pod: 2.303, loss: 2.476: :  65% | 13/20 |  5.03it/s
T50/51, E122/160 => nca: 0.045, flat: 0.129, pod: 2.303, loss: 2.476: :  70% | 14/20 |  5.04it/s
T50/51, E122/160 => nca: 0.046, flat: 0.129, pod: 2.32, loss: 2.494: :  70% | 14/20 |  5.04it/s 
T50/51, E122/160 => nca: 0.046, flat: 0.129, pod: 2.32, loss: 2.494: :  75% | 15/20 |  5.09it/s
T50/51, E122/160 => nca: 0.046, flat: 0.13, pod: 2.327, loss: 2.502: :  75% | 15/20 |  5.09it/s
T50/51, E122/160 => nca: 0.046, flat: 0.13, pod: 2.327, loss: 2.502: :  80% | 16/20 |  5.14it/s
T50/51, E122/160 => nca: 0.046, flat: 0.129, pod: 2.321, loss: 2.496: :  80% | 16/20 |  5.14it/s
T50/51, E122/160 => nca: 0.046, flat: 0.129, pod: 2.321, loss: 2.496: :  85% | 17/20 |  5.16it/s
T50/51, E122/160 => nca: 0.045, flat: 0.129, pod: 2.314, loss: 2.488: :  85% | 17/20 |  5.16it/s
T50/51, E122/160 => nca: 0.045, flat: 0.129, pod: 2.314, loss: 2.488: :  90% | 18/20 |  5.18it/s
T50/51, E122/160 => nca: 0.045, flat: 0.128, pod: 2.306, loss: 2.479: :  90% | 18/20 |  5.18it/s
T50/51, E122/160 => nca: 0.045, flat: 0.128, pod: 2.306, loss: 2.479: :  95% | 19/20 |  5.18it/s
T50/51, E122/160 => nca: 0.047, flat: 0.145, pod: 2.405, loss: 2.597: :  95% | 19/20 |  5.18it/s
T50/51, E122/160 => nca: 0.047, flat: 0.145, pod: 2.405, loss: 2.597: : 100% | 20/20 |  5.73it/s
T50/51, E122/160 => nca: 0.047, flat: 0.145, pod: 2.405, loss: 2.597: : 100% | 20/20 |  5.23it/s

  0% | 0/20 | ?it/s
T50/51, E123/160 => nca: 0.032, flat: 0.166, pod: 2.514, loss: 2.712: :   0% | 0/20 | ?it/s
T50/51, E123/160 => nca: 0.032, flat: 0.166, pod: 2.514, loss: 2.712: :   5% | 1/20 |  5.30it/s
T50/51, E123/160 => nca: 0.034, flat: 0.157, pod: 2.397, loss: 2.588: :   5% | 1/20 |  5.30it/s
T50/51, E123/160 => nca: 0.034, flat: 0.157, pod: 2.397, loss: 2.588: :  10% | 2/20 |  5.27it/s
T50/51, E123/160 => nca: 0.036, flat: 0.138, pod: 2.254, loss: 2.428: :  10% | 2/20 |  5.27it/s
T50/51, E123/160 => nca: 0.036, flat: 0.138, pod: 2.254, loss: 2.428: :  15% | 3/20 |  5.26it/s
